arnBCL2	arnBID	arnCAMK1D	arnCARD10	arnCASP1	arnCLCA1	arnDAP	arnGLRX2	arnIL1F10	arnIL6	arnLGALS3	arnSERPINB2	MIR143	MIR146A	MIR148A	MIR15A	MIR15B	MIR16_2	MIR17	MIR18A	MIR192	MIR195	MIR200B	MIR200C	MIR20A	MIR21	MIR224	MIR29A	MIR29C	MIR34A	MIR34B	MIR34C	MIR448	MIR449A	MIRLET7A1	MIRLET7C	tfAR	tfATF1	tfBRCA1	tfCEBPA	tfCEBPB	tfCEBPD	tfCREB1	tfE2F1	tfE2F4	tfEGR1	tfESR1	tfETS1	tfFOXA1	tfGATA1	tfGATA2	tfGATA3	tfGLI1	tfGLI2	tfJUN	tfJUND	tfMYB	tfMYBL1	tfMYC	tfNFIC	tfNFKB1	tfNFKB2	tfPGR	tfPPARG	tfRARA	tfRARB	tfRARG	tfREL	tfRELA	tfSP1	tfSTAT3	tfSTAT5A	tfTFAP2A	tfTFAP2C	tfTP53	tfUSF1	tfWT1	tfYBX1
-0.206551	-0.423475	-0.00864908	-0.354364	-0.287305	-0.264229	0.0514716	0.109549	-0.0784725	-0.244068	0.173059	-1.07445	0.197836	0.0582525	-0.0322686	-0.05799	-0.0998143	-0.0741959	-0.0417288	-0.0529527	0.0121104	-0.0399037	0.284026	0.363744	-0.0496758	-0.0820604	-0.541578	-0.0247562	-0.0748324	-0.0493145	0.0721693	0.020138	-0.0109711	-0.111073	-0.13029	-0.15797	-0.128632	0.026115	-0.0755448	0.0497997	-0.00446517	0.0243558	-0.00436241	9.79E-05	-0.0603128	0.00812463	0.0123977	-0.0788965	-0.0805344	0.0112459	-0.0680124	-0.0808695	-0.000210303	-0.0693081	-0.0416293	0.0539389	0.121598	-0.0477956	0.0226812	0.0036361	-0.0123894	-0.0391986	0.0227118	-0.141428	-0.0661861	-0.019428	-0.0136441	0.0645256	-0.0522221	0.0396159	-0.0489643	-0.00837302	0.000638778	0.0881184	0.244768	0.0259244	-0.178827	0.0185067
0.305214	-0.0158104	0.436947	-0.414031	-0.10228	0.105595	0.104511	-0.123669	-0.126044	0.381294	0.184755	-0.902759	0.197836	-0.311995	0.185124	-0.0560085	-0.00413885	-0.0866507	-0.020216	0.0274373	0.142603	-0.0670778	-0.0431952	0.0937011	-0.0157081	-0.150845	-0.362682	-0.135151	-0.237877	-0.0753563	-0.00199339	-0.102712	0.0292239	0.127832	0.0520026	0.0503646	-0.252048	0.0295118	0.0716483	0.0452707	0.0113864	0.0288848	0.0205472	0.0397268	0.0597062	0.0896469	0.00900093	0.00375812	0.0508071	-7.66E-05	-0.0431028	-0.0491664	0.00997999	-0.0274147	-0.0167197	-0.0366414	0.161227	-0.170079	0.026078	0.0183554	0.0815877	-0.027876	0.014786	-0.0655669	0.0391136	0.0462428	0.0701428	0.0701868	0.00891967	0.0486739	0.00991293	0.0301236	0.181799	0.142467	0.0862522	0.0395115	0.0815913	0.0626646
0.221386	-0.698235	0.0341555	-0.596774	-0.253558	0.0668601	0.0470022	-0.0271247	-0.126967	-1.26855	0.153322	-0.199386	-0.338852	0.334523	-0.214188	-0.0152474	0.154377	0.098654	0.0573434	0.157647	-0.0144976	0.0529412	-0.180572	-0.145771	0.157527	-0.075833	-0.111322	-0.010603	0.0633026	-0.0430871	-0.197307	-0.0840294	-0.0760758	-0.163723	-0.0181972	-0.000586853	0.0604546	-0.0859782	0.0308871	0.0486675	-0.0542844	-0.0141409	0.0737631	0.0782234	0.0698965	0.0896469	0.018059	-0.134377	0.0360878	-0.00573788	-0.0861284	0.0266947	-0.00134256	-0.0308114	-0.180897	0.0550712	0.143111	-0.0308117	0.0170199	-0.0778862	-0.0225797	-0.0912823	0.0261086	0.0465262	-0.00277985	0.0586976	-0.0566697	0.0305579	-0.0352383	0.0260288	-0.0761384	-0.0344149	-0.115983	0.0201831	-0.143595	-0.00464644	-0.161843	0.0162422
0.161211	0.0401405	-0.135202	-0.12153	-0.0803424	-0.109327	0.0148846	-0.106065	0.0351463	0.120017	0.240107	0.0849743	0.197836	0.0752363	0.054915	-0.0735585	-0.11793	-0.0270262	-0.00436443	0.0297018	0.0279619	-0.0353747	0.200613	0.363744	0.0544917	-0.0192203	0.358564	-0.0394755	-0.0793614	-0.0411056	-0.169567	0.230171	0.0145046	-0.0782381	0.0157704	0.0469678	0.0106354	-0.045217	-0.067619	-0.0283258	-0.0440941	-0.151144	0.00582788	-0.0383988	-0.0161548	-0.356461	0.01353	0.143025	0.0202363	0.033891	-0.0544253	-0.074076	-0.265158	0.0427851	-0.00539715	-0.0626833	0.0276214	-0.0149602	0.00456514	0.00137159	-0.0384313	-0.198846	0.0181828	0.0623778	0.018733	-0.0896277	-0.0917696	-0.252506	0.00891967	-0.0588903	-0.104445	0.0301236	-0.172596	-0.257219	-0.0801892	-0.0238948	-0.0735276	-0.00640293
-0.114186	0.120299	-0.186057	0.0853464	0.439284	-0.0928875	0.044889	0.367985	-0.0362876	0.451716	0.128392	-0.161157	-0.265256	0.206578	-0.116055	-0.0695956	-0.126422	-0.054574	-0.0966432	-0.105036	-0.0232726	-0.0206554	-0.469296	-0.238049	-0.0485435	-0.0461113	-0.397782	0.0896015	0.0893445	-0.0278016	0.0461274	0.00711709	0.0224304	-0.0861639	-0.083868	-0.00171911	0.00384184	0.00346992	0.0354162	-0.0894676	0.0136509	-0.0379182	-0.00662692	-0.0327375	-0.0229484	-0.100572	-0.0147764	-0.0471933	-0.0794021	0.00445241	0.0237002	-0.0627534	0.023567	0.0405206	0.044422	0.00864874	0.0808373	0.144688	0.0894842	0.249335	0.0045944	-0.0335373	0.0204473	-0.0270703	0.0402458	0.047375	-0.0962986	-0.0656837	-0.034106	0.013574	0.0201032	0.0878686	0.0651773	-0.190416	-0.132273	0.0044116	0.0906493	0.101161
-0.221555	-0.0469809	-0.00107616	-0.217986	-0.0248872	-0.147762	0.0729128	0.504435	-0.0271309	-0.447574	-0.474444	-0.58868	0.197836	0.380945	0.0809568	0.160818	0.12607	0.127345	0.0443225	-0.0201173	-0.0490314	0.0970991	0.28252	-0.0319792	0.0035402	0.116933	-0.325318	0.0935644	0.100667	0.0794795	0.0659419	0.01108	0.0229965	0.127832	0.119938	0.1534	-0.247519	-0.0520105	-0.0528997	0.00224503	-0.01692	-0.0118764	-0.0428591	0.0216107	-0.0206839	0.104366	0.0123977	0.113587	-0.162057	0.0101137	-0.0532931	0.036885	-0.00813608	-0.046663	0.180293	0.0369551	0.128392	0.140159	-0.036196	-0.0258025	0.0023299	0.0400592	0.0136538	-0.0327316	0.0538329	-0.0850987	-0.00232151	0.00791284	0.0836485	-0.0124679	0.0597321	0.062959	0.00290329	0.0360347	-0.0473538	0.0168664	0.0646075	0.0173744
0.190434	-0.205538	0.339151	-0.0470491	0.364885	0.0632642	-0.156833	0.0842619	0.0265206	0.489394	0.0741827	0.241319	-0.215437	0.306216	0.185124	-0.0234562	0.00774982	0.0903546	0.0318677	-0.128814	0.0033354	0.0472799	0.330449	0.202964	-0.126669	-0.0585661	0.358564	0.0601629	0.16747	0.0364538	0.123121	0.055804	-0.0036115	-0.0357786	-0.0782067	0.0220582	0.0593223	-0.00898488	-0.0687512	-0.0475742	0.0793217	-0.0616956	0.0499858	0.0261397	0.0608385	-0.243236	0.0101332	0.274367	-0.0850634	-0.0159282	-0.0498963	0.0561333	-0.261761	0.00881746	0.0172479	-0.0298479	-0.00408175	0.163936	-0.0260057	-0.00542193	0.0544136	-0.0176857	0.0317698	0.0872874	-0.0276894	-0.230027	-0.0328924	0.0192354	-0.0261802	0.0271611	-0.0115999	0.067488	0.195387	0.127747	0.295719	-0.0227625	-0.132405	-0.0403706
-0.0319216	-0.0395929	-0.343247	0.563088	0.0343601	-0.156814	-0.100282	-0.0156923	-0.141786	0.0696585	0.388871	0.292971	-0.232421	0.164684	0.185124	0.021834	-0.0284823	-0.112693	-0.163446	-0.188823	0.00475072	-0.182568	0.240242	0.202398	-0.187811	0.233839	-0.377401	0.0692209	0.110857	0.0163563	0.320133	0.230171	-0.00078086	-0.0527624	0.0587961	0.0899935	0.0672481	-0.027101	-0.0245933	0.0543287	0.0679991	0.127391	-0.0689009	-0.0916147	-0.0127581	0.130408	0.0146622	-0.274776	0.0440136	-7.66E-05	0.0531388	-0.182772	0.0201703	0.0609012	0.141796	0.0131778	-0.549828	0.146952	-0.040725	0.12592	0.0578104	0.111391	0.023844	0.0816261	0.0730812	0.0620944	0.177707	-0.022658	0.0428873	-0.0498322	-0.00707089	-0.302759	0.21237	0.137938	-0.174166	-0.0510689	-0.22525	-0.0720737
-0.0652201	-0.168235	0.204176	0.47398	-0.857129	-0.0584332	-0.211847	-0.18339	-0.0566505	0.0609852	0.012271	0.374961	-0.377349	-0.0583697	-0.218717	-0.0101522	0.0881399	-0.0696669	-0.131743	-0.175236	-0.0181774	-0.0750036	0.202504	0.0268981	-0.160637	0.138163	-0.669523	0.100924	0.109725	0.116561	0.0534871	0.00202195	-0.00474375	-0.0697462	0.0146382	0.0424388	0.049132	-0.0622008	-0.0223288	-0.58313	0.0668669	-0.045844	-0.0258752	0.0374623	-0.0750321	0.125879	0.00673642	0.242664	0.0304266	-0.00800238	-0.0668801	0.0482075	-0.00813608	0.0439173	0.199541	-0.0298479	-0.447925	0.303203	-0.256986	0.034207	0.020446	0.174798	0.0136538	0.0465262	-0.00391211	0.0722846	0.142607	-0.0566257	0.0428873	-0.0283194	0.11408	-0.0842341	0.198783	0.157186	0.359126	-0.0227625	-0.211663	-0.095851
-0.0172515	0.267759	0.169472	-0.201073	0.167867	-0.121841	0.303897	0.0923068	-0.188436	0.0361318	-0.0290015	-0.053582	-0.405655	-0.475039	0.0386898	0.119491	0.0536061	0.0431736	-0.167409	-0.300916	0.0432474	0.0959668	0.231184	0.176922	-0.270465	0.0770213	-0.588001	0.201129	0.358821	-0.0085533	0.227288	0.00598484	0.0224304	0.0446115	0.388282	0.370793	0.0468675	-0.0338945	-0.0540319	0.0497997	0.0102541	0.0458686	0.0726309	0.0725621	-0.0354032	-0.216062	-0.00232161	0.247193	0.0304266	-0.411085	-0.315976	0.0187689	-0.0104006	0.0450496	0.0297027	-0.0853284	-0.382255	0.317923	-0.0520476	0.0489263	0.10763	0.0661011	-0.056546	0.0793616	0.00288142	0.0462428	0.0984491	0.00678059	0.0259035	-0.0136001	-0.0274515	-0.425043	0.204445	0.143599	0.274206	-0.00238193	-0.239969	0.00605187
-0.33299	-0.267757	-0.392974	0.433729	-0.366861	0.0367005	-0.21785	-0.120651	-0.148022	0.143599	0.342086	0.0690015	-0.462268	-0.0357247	-0.455358	-0.101582	-0.184167	-0.156477	-0.20817	-0.259023	0.0152241	-0.141807	0.011153	0.0257658	-0.263672	0.0645665	-0.14076	0.0896015	0.00895444	-0.0255371	0.0540532	0.230171	0.02979	-0.117867	0.0327542	0.0265873	-0.0901353	-0.0350267	-0.0449739	0.0203611	0.109893	0.128523	-0.0666364	-0.123318	-0.0433289	0.115689	0.0112654	-0.13098	0.0576007	0.0101137	0.036155	-0.0978533	0.00431871	0.0654302	0.185954	0.0301616	-0.504538	0.119778	-0.107528	0.0727036	0.248029	0.148756	0.0227118	0.0827584	0.118371	0.0496396	0.185633	-0.084932	0.032697	-0.044171	-0.0568901	-0.32314	0.207841	-0.0726617	-0.0575441	-0.0861688	-0.121082	-0.142273
-0.15824	-0.412446	-0.0517296	0.428468	-0.407233	-0.412001	-0.327579	0.213655	-0.0208563	0.248982	-0.0482575	0.657686	-0.215437	-0.0176086	-0.304383	0.0546693	-0.120195	-0.0704255	-0.115891	-0.139004	0.0613634	-0.0614165	0.0198374	-0.0965177	-0.135727	0.182038	0.358564	0.0505387	0.0372608	0.0356046	0.0914176	0.01108	-0.00870664	-0.0584237	0.093896	0.125093	0.0627191	-0.03163	-0.06309	0.0441384	0.0747926	0.113804	0.0250762	0.00123012	-0.0637095	0.0760599	-0.00345387	0.128306	0.0315588	-0.0113991	0.0576679	0.0391495	-0.00247481	0.00994972	0.0772574	-0.0456995	-0.20902	0.161672	-0.173199	0.0115619	-0.00672814	-0.0312728	0.019315	0.0872874	-0.0265572	0.0620944	0.0146623	0.0248967	-0.0103287	-0.00567432	0.0846417	-0.00384401	0.205577	-0.0126522	0.0296395	-0.0137045	0.080459	-0.0924543
0.124901	0.202692	0.103103	0.363219	-1.07968	0.00996896	-0.186119	0.227783	-0.00849586	0.355499	0.251957	0.247296	-0.256198	-0.0617665	-0.0662362	0.146099	0.209291	0.0767676	0.0386612	-0.0812591	0.0964633	0.0755862	0.280256	0.205228	-0.0915692	0.0365433	0.358564	0.0171372	0.0576414	0.134394	0.0834918	0.0105139	-0.00530988	-0.0476672	0.167493	0.20888	0.0729094	-0.00445586	-0.0608255	0.0667835	-0.030507	-0.0526375	-0.0756944	0.0657686	-0.104471	0.0896469	0.0123977	-0.143435	0.0598652	0.0327588	0.0452131	0.0516043	0.0246993	0.0858108	-0.100507	-0.0321124	-0.343758	-0.0104312	-0.0158154	0.13611	-0.185624	-0.09015	0.0215795	0.0963454	0.018733	0.0632266	0.0961846	-0.0656837	-0.0726026	-0.0249226	-0.175777	-0.0695148	0.170477	0.0903829	-0.0654699	-0.0680527	0.0951783	-0.18077
0.170829	-0.457001	0.192628	-0.194994	0.169223	0.0123802	-0.0355993	-0.228168	0.193524	-0.460682	0.173376	-1.25126	0.197836	-0.602984	0.185124	0.0340057	0.079648	0.041294	-0.0768287	-0.106169	-0.00600569	0.00651872	-0.0684784	-0.0976499	-0.102892	-0.00591629	0.358564	-0.138548	-0.180132	-0.122628	-0.0614367	-0.0347763	-0.0222937	-0.0618204	0.0135059	0.147738	0.0695126	-0.0882427	-0.0495029	0.0724448	-0.0735327	-0.0288602	-0.0304043	0.0216107	-0.0637095	0.00472787	0.00673642	-0.146832	0.0462781	0.024833	-0.00800289	0.0493398	0.000921951	0.0541076	-0.157119	0.0369551	0.0366794	0.0382558	-0.0871475	-0.0597701	-0.041828	-0.0437276	0.0227118	0.0782294	-0.144312	-0.130389	-0.181218	-0.0362451	-0.0544866	-0.0124679	-0.025187	0.0890009	-0.0242708	0.119822	0.00472989	-0.0148367	0.0634752	0.0626646
-0.271591	0.194078	0.233567	0.470676	-0.849347	0.246873	-0.377762	-0.318135	-0.0143858	0.12788	-0.841316	0.0094515	-0.136179	-0.592794	0.0511446	0.0872217	-0.00357272	-0.0643906	0.0703644	-0.0144561	0.0537207	-0.0433005	0.524064	0.363744	0.00240795	0.00087724	0.358564	0.00581465	-0.00463261	0.114013	0.320133	0.0173074	0.0224304	0.127832	-0.0148004	-0.0220997	0.0072386	0.012528	-0.0211966	0.055461	-0.0678714	0.0571911	-0.0020979	-0.0236795	0.00422574	0.0715309	0.0339105	-0.150228	0.0655264	0.0191717	0.0678582	0.0583978	0.0167735	0.0688269	0.0523478	0.0426164	-0.0131398	0.0529751	-0.0248735	-0.0552411	-0.0384313	0.0196787	0.0317698	0.103139	-0.0492023	-0.137182	-0.114415	-0.00907097	0.00212614	-0.0192614	-0.0557578	-0.0910276	-0.155612	-0.280997	-0.111892	0.00101484	0.0827235	-0.104909
-0.152726	0.175057	0.128749	0.330286	-1.02476	0.016655	-0.201041	-0.287598	0.13668	0.0811592	-0.546596	0.281089	0.197836	-0.49542	-0.213803	0.000321133	0.111351	0.0156258	0.0975385	0.106695	0.0916512	0.0280316	0.234207	0.363744	0.123559	0.0238054	0.358564	-0.126093	-0.174471	-0.00374122	-0.191646	0.046746	-0.0126695	-0.0437043	0.0248285	-0.0424803	0.0819674	-0.0282332	-0.0495029	0.0747093	-0.0814585	-0.032257	-0.0530494	0.00462688	0.0313998	0.0681341	-0.00232161	0.0264032	0.0564684	0.0225685	0.0769162	0.0787784	0.0541379	0.0699592	0.222186	0.00864874	0.0151666	0.043917	0.0124909	0.0285457	-0.0893827	0.047985	0.0317698	0.0193521	-0.0661861	-0.0511311	-0.0725213	-0.0475676	0.111955	-0.0362452	0.0393515	-0.235956	-0.186183	-0.155316	-0.0428248	-0.0318205	0.104236	0.0264324
-0.199818	0.385597	0.0797893	1.05999	0.0185614	-0.0258956	-0.063594	-0.549844	0.193141	-0.0226229	-0.603951	0.188203	-0.124856	-0.588265	0.185124	0.08892	-0.0341436	-0.039481	0.00129684	0.0059245	0.0477764	0.016709	0.357997	0.363744	0.0103337	0.0758891	0.358564	-0.0139998	-0.0669066	0.028245	0.320133	0.230171	0.00318203	-0.0516301	0.0214317	-0.00511587	-0.0289935	0.0272473	-0.00647726	0.0679158	-0.104104	0.078704	-0.0020979	-0.0859535	-0.0648418	0.11116	0.0146622	-0.163816	0.0655264	0.0237007	0.0112454	0.0516043	0.0246993	0.0801495	0.0897122	0.0222358	0.0174311	0.00881716	-0.00109613	-0.0631669	-0.0973085	-0.0527856	0.0317698	0.0963454	0.00627818	-0.108876	-0.0589342	0.0418805	-0.0397673	0.0113095	0.0585999	-0.19746	-0.12957	-0.25269	-0.171902	-0.0612592	0.0917816	-0.00866744
0.00592619	0.682619	0.249647	-0.411575	-0.645235	0.0311402	-0.684397	-0.439205	-0.0869383	0.351749	-0.195024	-1.04954	-0.140708	-0.66639	-0.207009	0.105621	0.0830447	0.0178903	0.0443225	0.12934	0.0299434	-0.0308457	0.402539	0.208059	0.0839303	0.0252207	0.358564	-0.0694803	-0.0895517	-0.0289339	0.0342387	-0.0993148	0.00827718	-0.0386092	0.036151	0.0707452	0.0751739	0.021586	-0.0472384	0.0815028	0.00232836	0.0651169	0.00809239	-0.0678374	-0.0637095	-0.0190495	0.00900093	-0.094748	0.0508071	0.0361555	0.0463453	0.0685881	-0.00700383	-0.0206212	-0.00992617	0.0482776	0.0355472	0.00655265	0.0815584	0.0772326	-0.0486216	-0.0267438	0.0329021	0.0884196	-0.029954	-0.0681149	0.0316461	0.0248967	0.0813839	0.0475416	0.0880385	0.0188011	-0.149951	-0.09191	0.0851199	0.0202632	0.103104	-0.0403706
-0.051069	0.70166	-0.0140804	1.05455	-1.33608	0.116354	-0.142922	-0.223906	0.164501	0.480727	-0.764882	-0.161987	0.197836	-0.622232	-0.291929	-0.0676141	-0.0998143	-0.0240031	0.0307355	0.19954	0.0446627	0.016709	0.0605986	0.175223	0.152998	-0.053754	0.0222845	-0.0536287	-0.172206	-0.157728	-0.225048	-0.0189248	0.0105417	-0.0318157	-8.11E-05	-0.0345545	-0.0222	0.116695	-0.00647726	0.0452707	-0.0916488	0.0764395	0.0239439	-0.0485891	0.0597062	-0.0292398	-0.00345387	-0.0551191	0.0745845	0.0123782	0.0610646	0.055001	-0.00473932	0.0631657	0.167838	0.102626	0.0151666	0.0235365	-0.0112864	0.0036361	0.0329008	0.0661011	0.0215795	0.0714358	0.0300555	0.0722846	0.0610847	-0.0215258	0.0893097	0.0781125	0.106155	-0.0978211	-0.155612	-0.194945	0.0477556	0.0361147	-0.0146503	-0.0279158
-0.067218	0.281768	-0.280425	0.35866	-0.0458348	-0.234366	0.386073	-0.292368	-0.0824697	-0.134639	-0.634307	-0.0991508	0.197836	-0.613174	-0.175691	0.132512	0.128901	0.113758	0.0737611	0.0670662	0.130997	0.088041	0.524064	0.363744	0.0816658	0.0450352	0.358564	-0.04174	-0.0770969	0.128733	-0.123711	-0.0183586	0.0201658	-0.0267205	0.141451	0.16359	0.0162966	0.0861245	-0.0359159	-0.0260613	-0.0429618	-0.0900019	0.0216794	9.79E-05	0.0449869	-0.0801912	0.01353	-0.147964	0.0428814	-0.00120886	-0.0181932	0.0357527	0.00771548	0.00768521	0.0693316	0.0562034	0.0559277	-0.0172247	-0.040725	0.0183554	0.0181815	0.0287367	-0.0203139	0.00236831	0.0459071	0.0586976	0.0678783	0.0113096	0.0145809	0.022632	-0.00707089	0.0561655	-0.151083	0.109631	0.0103912	0.0497018	0.0589462	-0.000741656
-0.235452	0.241971	-0.0863772	0.504233	-0.390363	0.101477	-0.14364	-0.274691	0.0727859	0.261135	-0.597286	0.258469	0.197836	-0.535049	-0.240603	0.0815604	0.11588	0.0707326	0.0296032	0.0104535	0.146283	0.0846443	0.23081	0.363744	-0.00891459	0.0807012	0.358564	-0.00720628	-0.0431293	-0.0668644	-0.283925	-0.0749713	0.00374816	-0.0935235	0.177683	0.096787	0.0581901	0.030644	-0.0879996	0.055461	-0.0871197	0.103614	-0.0020979	-0.0157537	0.0234741	0.0602083	0.00333966	-0.119658	0.0700555	0.0282298	0.0825775	0.0821752	0.0280961	0.0609012	0.174631	0.111684	0.0819696	0.034859	-0.00109613	0.0262812	0.0283717	0.100069	0.0374311	0.103139	-0.0310862	0.0688879	0.0644815	0.00451608	-0.00693189	0.0248965	0.00425166	-0.153302	-0.249589	0.0269767	0.0919135	-0.015969	0.00459799	-0.121893
-0.128849	0.422239	-0.154956	0.525347	0.130393	-0.389675	0.0370405	-0.108153	0.0526184	0.364219	-0.389389	-0.047276	0.197836	-0.473907	-0.213429	0.1277	0.0587013	0.119035	0.125279	0.0817855	0.0525885	0.115215	0.410465	0.363744	0.0409046	0.0413553	0.358564	0.00355014	0.0734929	-0.0889434	-0.238068	0.230171	0.0496045	-0.0838994	0.0146382	0.00507442	-0.0120097	0.0295118	-0.00987402	0.0294191	0.00346061	-0.00621511	0.028473	0.0261397	0.0166805	-0.0281075	0.00220741	-0.0539869	0.0360878	-7.66E-05	-0.0668801	0.0221657	-0.00134256	-0.0104309	0.14406	0.13999	0.101218	0.0790169	0.0102264	-0.0609024	0.0374298	0.0672334	0.019315	0.0906842	-0.0401442	-0.0590569	-0.103092	0.0554675	0.0247712	0.0248965	-0.0704771	-0.0853663	-0.0389901	-0.205135	0.094178	-0.00351418	-0.157314	-0.033577
0.199134	0.457749	0.227155	0.0507061	0.175235	-0.158668	-0.0985372	0.241578	-0.186127	0.15991	0.332266	0.19501	0.197836	-0.105924	-0.0375562	0.121189	0.149848	0.133754	0.010921	0.012718	-0.00459038	0.0823798	-0.0684784	-0.197854	0.0499626	0.0478658	0.358564	0.102056	0.215025	0.102691	-0.165038	-0.00760221	-0.00927277	-0.0437043	0.102954	0.245112	0.053661	0.0532891	0.1577	-0.0215323	0.040825	0.025488	-0.0213462	0.0567106	0.00649025	0.0647374	0.00560417	0.144158	0.0123105	-0.0136637	-0.035177	0.0300915	0.00771548	0.0178755	0.097638	-0.0683446	0.118202	0.160539	-0.00902191	0.0183554	0.0193137	-0.0969435	0.0136538	0.0737003	0.0560974	0.0553008	0.101846	-0.0486999	0.0508131	-0.00454207	-0.0489643	0.0878686	-0.11938	0.0881184	-0.0598086	-0.0352173	0.00799476	-0.00300616
-0.289856	-0.0403385	-0.166729	-0.201497	0.294371	-0.0232706	-0.0063513	-0.0585769	0.598294	-0.176225	0.41665	-0.987343	-0.231288	0.130717	-0.133798	-0.163007	-0.0460323	-0.0462745	-0.132309	-0.151459	-0.0323306	-0.0784004	-0.0775364	-0.0885919	-0.121008	-0.139522	0.358564	-0.131188	-0.223158	-0.0462008	0.0212178	-0.0874261	-0.010405	-0.0646511	-0.0985873	0.00620667	-0.0210678	0.0589504	0.172419	-0.0385161	0.027238	-0.045844	0.0794244	0.0136849	0.0223418	-0.159449	0.0112654	-0.137774	0.0326911	0.00784918	-0.044235	-0.0423728	0.000921951	-0.0806306	-0.114094	-0.0309802	0.119334	-0.0353408	-0.031667	0.00816512	0.0940425	0.0140174	-0.0882491	0.0476585	0.0334523	0.0258622	0.0429687	0.0826416	-0.0216512	0.00451596	0.0529386	0.00634628	-0.0876771	0.113028	-0.0337668	0.0825372	0.00120123	0.033226
-0.0468359	-0.107283	-0.466143	-0.252447	-0.404314	-0.183704	-0.05343	0.0258606	-0.16946	-0.201684	0.715911	0.0653371	0.197836	0.282439	0.185124	0.0594814	0.012845	0.0567606	0.17623	0.141795	0.116561	0.0687927	-0.265117	-0.108406	0.111104	0.246293	0.358564	0.182446	0.39845	0.102125	0.0987772	0.0195719	0.0331868	0.127832	0.0701186	-0.00285136	0.0661158	0.00799894	0.133922	0.0146998	-0.0735327	0.0334138	-0.0100237	-0.0146214	-0.047858	-0.0145205	0.00220741	0.0184774	0.0542039	-0.00573788	0.027097	0.0482075	-0.0126651	-0.0194889	-0.0722002	0.0652615	0.0185633	0.114117	0.0838229	0.103274	0.0125202	-0.0607114	0.0249763	0.0397327	0.0651554	0.0609621	-0.062331	-0.0136	0.0349615	0.0101772	0.0642611	0.0188011	-0.0854126	0.0156541	-0.0235765	0.00554385	-0.156182	0.0773839
-0.333002	0.0154217	-0.174714	0.246965	0.118464	0.145006	0.0457267	0.170416	-0.438487	-0.532763	-0.00544939	-0.268189	-0.301488	0.214504	-0.268151	-0.206315	-0.146237	-0.0356993	-0.0360676	-0.0291754	-0.092057	-0.0127296	-0.384377	-0.388073	0.0397723	-0.0933829	-0.321921	0.0578984	0.0576414	-0.020442	-0.103896	-0.000242559	-0.0392775	-0.0306834	0.0169027	0.0186615	0.0672481	0.00686668	0.186006	0.00903856	-0.01692	0.00737194	-0.0020979	-0.0270762	0.102732	-0.0564139	-0.00911514	-0.00869668	0.0168395	0.0101137	0.0123777	0.0448108	0.0156413	0.0054207	-0.0552163	-0.06608	0.0740438	0.0291977	0.0487231	0.0851584	0.024975	0.0276045	-0.0214461	0.0929487	0.0651554	0.0507718	-0.0464794	0.0271612	0.023639	-0.0113356	-0.0138644	-0.0513987	0.00290329	-0.0579424	-0.0541473	-0.0182335	0.0793268	0.0241679
-0.290723	-0.218071	-0.395786	-0.442898	0.375829	-0.138522	0.127373	0.228428	0.0958002	0.415224	0.669632	-0.18392	0.197836	-0.191976	-0.0760529	-0.0681803	-0.152464	-0.106284	-0.0881513	-0.0767301	-0.14867	-0.102178	-0.363997	-0.132184	-0.0870401	-0.0240324	-0.418162	-0.0462691	-0.100874	0.0511731	0.107835	-0.0234538	0.00997556	0.127832	-0.0193295	-0.0628608	0.0717771	0.0544214	-0.0155353	0.00677405	0.0668669	0.0175622	-0.0236107	-0.0134892	0.0257386	-0.00206566	0.0169267	-0.132112	0.0213685	0.0112459	-0.044235	0.0187689	0.0111122	-0.123656	-0.040497	0.0550712	0.0966889	-0.161021	0.0577811	-0.0201412	0.0125202	0.0694979	0.0351666	-0.26824	-0.0786409	0.0666234	0.0690105	-0.0169968	0.0270357	0.0237643	0.0540709	0.0776783	0.0889546	0.179831	0.232313	0.0247922	0.10084	0.0128454
-0.408208	-0.226314	-0.182938	-0.209858	0.518195	0.361219	0.207612	-0.245701	0.479868	-0.0803447	0.323286	-0.474848	0.197836	0.264323	0.185124	-0.0339296	-0.0511274	-0.0538153	-0.0756965	-0.108433	0.0322079	-0.045565	-0.0397984	-0.093687	-0.116479	-0.138956	0.358564	-0.115337	-0.211835	0.0738182	0.0206517	-0.0902568	0.00204978	0.127832	-0.0317843	-0.0719189	0.0287514	0.0193215	0.17808	-0.00907751	0.0181799	-0.0039506	0.0692341	0.0250075	0.00196123	-0.0394301	0.0123977	-0.146832	0.0462781	0.0169072	-0.0408383	-0.0174632	0.014509	-0.12026	-0.115226	-0.00380605	0.115937	-0.157624	-0.00449289	0.00137159	0.0408265	-0.00636318	-0.0746621	0.0476585	0.0560974	0.0451105	0.0814653	0.103022	-0.0465608	-0.0249226	0.0585999	0.0199333	-0.117116	0.12888	-0.088115	0.0780081	0.0464914	-0.00979969
